player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
15146,2025,5.242857142857143,6.267857142857142,1.6339285714285714,1.45,37.333333333333336
15147,2024,3.336514522821577,4.369294605809129,1.3568464730290457,2.782608695652174,80.33333333333333
15153,2024,2.545859872611465,2.4936305732484074,1.0509554140127388,3.3333333333333335,104.66666666666667
15153,2025,2.06,3.12,1.1466666666666667,6.818181818181818,75.0
15421,2024,8.1,13.5,3.5,0.25,2.0
15432,2024,4.157851239669421,4.090909090909091,1.4132231404958677,1.5208333333333333,121.0
15432,2025,4.53265306122449,4.187755102040816,1.530612244897959,1.3488372093023255,81.66666666666667
15432,2026,4.220000000000001,5.58,1.64,1.4333333333333333,50.0
15437,2026,5.975,4.5,1.875,0.6666666666666666,8.0
15450,2025,5.554545454545455,17.181818181818183,3.0,0.8571428571428571,3.6666666666666665
15450,2026,7.023076923076923,8.307692307692308,1.6153846153846154,1.1,8.666666666666666
15453,2025,7.21111111111111,12.0,2.7777777777777777,0.3,9.0
15453,2026,5.129411764705882,6.194117647058824,1.8705882352941177,1.048780487804878,56.666666666666664
15455,2024,5.766666666666667,9.0,2.3333333333333335,1.0,6.0
15455,2025,6.35,24.75,4.25,1.5,4.0
15462,2024,3.969158878504673,6.308411214953272,1.6542056074766356,1.380952380952381,35.666666666666664
15462,2025,4.6802469135802465,6.222222222222222,1.728395061728395,1.2272727272727273,81.0
15462,2026,4.747058823529412,5.5588235294117645,1.8235294117647058,1.3888888888888888,34.0
15474,2024,5.5,16.200000000000003,4.200000000000001,0.5,1.6666666666666663
15485,2024,14.1,22.5,3.5,0.0,2.0
15486,2024,1.7666666666666668,6.0,1.0,,3.0
15496,2024,4.8,2.7,1.4,1.1666666666666667,10.0
15496,2025,5.922033898305085,7.550847457627119,2.008474576271187,1.3333333333333333,39.33333333333333
15508,2025,4.335294117647059,4.897058823529412,1.2941176470588236,1.8571428571428572,68.0
15508,2026,8.06875,9.28125,1.78125,1.4,10.666666666666666
15509,2025,4.484615384615385,5.711538461538462,1.903846153846154,1.0769230769230769,17.333333333333332
15509,2026,5.023076923076923,9.0,1.6923076923076923,1.5555555555555556,13.0
15527,2025,13.6,27.0,3.75,1.0,1.3333333333333333
15527,2026,8.1,12.0,2.3333333333333335,0.0,3.0
15528,2024,3.353846153846154,3.3923076923076922,1.3,2.577777777777778,130.0
15531,2024,2.6644283121597097,2.6460980036297643,1.1161524500907443,3.5853658536585367,183.66666666666666
15531,2025,3.1262697022767076,3.357267950963222,1.1401050788091067,5.28125,190.33333333333334
15531,2026,3.3280405405405404,2.599662162162162,1.0793918918918919,3.9444444444444446,197.33333333333334
15533,2024,3.4544303797468356,3.759493670886076,1.2911392405063291,2.4615384615384617,79.0
15534,2024,4.703448275862069,6.051724137931035,1.603448275862069,1.2413793103448276,58.0
15535,2024,2.013123844731978,1.9963031423290203,0.9537892791127541,5.9714285714285715,180.33333333333334
15536,2024,3.206194690265487,4.539823008849558,1.3185840707964602,2.5128205128205128,113.0
15540,2024,1.6,6.75,1.125,,2.6666666666666665
15542,2024,4.106711409395974,5.617449664429531,1.6107382550335572,2.5,49.666666666666664
15643,2024,3.5365079365079364,3.7857142857142856,1.3015873015873016,3.5357142857142856,126.0
15643,2025,2.66875,4.21875,1.5187499999999998,2.6666666666666665,53.333333333333336
15644,2024,3.6951742627345845,3.908847184986595,1.3753351206434317,2.78125,124.33333333333333
15644,2025,3.3967032967032966,3.9313186813186816,1.2527472527472527,3.642857142857143,121.33333333333333
15646,2024,5.796629213483147,6.52247191011236,1.6348314606741574,1.0833333333333333,59.33333333333333
15648,2024,3.2147540983606557,5.459016393442623,1.4262295081967213,3.8666666666666667,61.0
15653,2024,3.4556701030927837,2.922680412371134,1.0979381443298968,3.6153846153846154,64.66666666666667
15860,2025,3.5812500000000003,3.43125,1.09375,3.95,160.0
15861,2025,3.4958333333333336,3.8125,1.3125,3.8,144.0
15861,2026,3.72,4.14,1.26,2.9166666666666665,50.0
15864,2025,7.385714285714286,3.8571428571428577,2.5714285714285716,0.25,2.333333333333333
15864,2026,11.1,13.5,3.5,1.0,2.0
15882,2025,7.35,11.25,2.25,0.5,4.0
