game_id,player_id,team_code,vs_team,game_date,G,GS,IP,R,ER,TBF,H,HR,BB,SO,NP,ERA,WHIP,OPS,IP_real,is_starter_actual,role_game
20250639,16088,2002,5002,08-23,1,1,5.0,6,4,24,8,1,2,2,87,7.2,2.0,1.054,5.0,1,starter
20250664,16088,2002,12001,08-29,1,1,7.0,1,1,25,3,0,1,5,98,1.29,0.57,0.285,7.0,1,starter
20250866,16088,2002,9002,09-03,1,1,5.0,2,2,27,10,0,2,5,94,3.6,2.4,0.844,5.0,1,starter
20250887,16088,2002,1001,09-10,1,1,5.0,0,0,23,3,0,5,5,97,0.0,1.6,0.54,5.0,1,starter
20240397,16090,3001,10001,06-23,1,1,2.1,1,1,13,3,0,4,3,60,3.86,3.0,1.115,2.333333333333333,1,starter
20240649,16090,3001,1001,08-24,1,1,3.0,3,3,17,5,0,2,4,79,9.0,2.33,0.9,3.0,1,starter
20241423,16090,3001,10001,08-30,1,1,5.0,0,0,18,1,0,1,6,82,0.0,0.4,0.229,5.0,1,starter
20241442,16090,3001,12001,09-05,1,1,1.2,3,3,11,3,0,3,2,37,16.2,3.6,1.334,1.6666666666666663,1,starter
20250944,16092,3001,1001,09-26,1,1,1.2,2,2,12,5,0,2,2,49,10.8,4.2,1.183,1.6666666666666663,1,starter
20240038,16107,7002,12001,03-31,1,1,5.0,1,1,20,3,1,0,5,73,1.8,0.6,0.583,5.0,1,starter
20240123,16107,7002,1001,04-20,1,1,5.0,1,1,18,4,0,1,5,64,1.8,1.0,0.631,5.0,1,starter
20240149,16107,7002,6002,04-26,1,1,3.2,6,6,21,6,2,5,2,87,14.73,3.0,1.381,3.6666666666666665,1,starter
20240172,16107,7002,9002,05-02,1,1,4.2,3,3,22,8,0,1,2,99,5.79,1.93,0.885,4.666666666666667,1,starter
20240212,16107,7002,10001,05-11,1,1,4.0,2,2,22,5,0,3,6,96,4.5,2.0,0.808,4.0,1,starter
20240239,16107,7002,1001,05-17,1,1,5.1,5,5,23,5,2,2,7,79,8.44,1.31,0.918,5.333333333333333,1,starter
20240263,16107,7002,5002,05-23,1,1,5.0,2,2,19,3,0,4,4,89,3.6,1.4,0.635,5.0,1,starter
20240288,16107,7002,3001,05-29,1,1,6.0,0,0,24,2,0,5,6,94,0.0,1.17,0.397,6.0,1,starter
20240313,16107,7002,12001,06-04,1,1,3.0,1,1,18,4,0,5,2,91,3.0,3.0,0.889,3.0,1,starter
20240364,16107,7002,9002,06-15,1,1,4.0,4,4,19,6,1,1,2,70,9.0,1.75,1.122,4.0,1,starter
20240390,16107,7002,2002,06-21,1,1,2.1,1,1,16,1,0,8,2,76,3.86,3.86,0.813,2.333333333333333,1,starter
20250258,16107,7002,11001,05-21,1,1,3.1,2,1,14,2,0,2,4,58,2.7,1.2,0.619,3.333333333333333,1,starter
20250281,16107,7002,5002,05-27,1,1,5.0,2,2,21,3,0,4,1,84,3.6,1.4,0.509,5.0,1,starter
20250309,16107,7002,11001,06-01,1,1,5.2,5,5,25,4,1,4,6,92,7.94,1.41,0.76,5.666666666666667,1,starter
20250334,16107,7002,2002,06-07,1,1,5.0,1,0,19,1,0,3,5,86,0.0,0.8,0.396,5.0,1,starter
20250382,16107,7002,3001,06-19,1,1,4.0,2,2,17,5,0,1,6,74,4.5,1.5,0.791,4.0,1,starter
20250475,16107,7002,2002,07-10,1,1,6.1,1,1,21,3,0,0,6,90,1.42,0.47,0.293,6.333333333333333,1,starter
20250501,16107,7002,6002,07-23,1,1,1.0,4,4,7,4,3,0,3,27,36.0,4.0,2.428,1.0,1,starter
20250530,16107,7002,1001,07-29,1,1,2.2,3,3,13,4,1,3,2,74,10.13,2.63,1.649,2.6666666666666665,1,starter
20250615,16107,7002,11001,08-17,1,1,1.2,7,5,13,5,0,2,1,43,27.0,4.2,1.174,1.6666666666666663,1,starter
20250640,16107,7002,9002,08-23,1,1,6.0,0,0,21,3,0,0,6,86,0.0,0.5,0.333,6.0,1,starter
20250665,16107,7002,1001,08-29,1,1,2.0,5,5,13,7,1,0,3,44,22.5,3.5,1.384,2.0,1,starter
20250880,16107,7002,1001,09-07,1,1,3.0,2,2,13,2,0,2,4,57,6.0,1.33,0.672,3.0,1,starter
20240217,16108,7002,10001,05-12,1,1,6.0,1,0,21,3,0,1,0,70,0.0,0.67,0.348,6.0,1,starter
20240244,16108,7002,1001,05-18,1,1,3.0,4,4,15,5,0,1,1,49,12.0,2.0,0.929,3.0,1,starter
20240267,16108,7002,9002,05-24,1,1,3.2,5,5,21,7,0,1,4,77,12.27,2.18,0.947,3.6666666666666665,1,starter
20240303,16108,7002,1001,06-01,1,1,4.2,5,5,23,6,1,3,5,95,9.64,1.93,1.02,4.666666666666667,1,starter
20240339,16108,7002,11001,06-09,1,1,4.0,1,1,20,5,0,3,3,68,2.25,2.0,0.783,4.0,1,starter
20241453,16108,7002,5002,09-08,1,1,2.0,2,1,12,2,0,2,3,49,4.5,2.0,0.83,2.0,1,starter
20241489,16108,7002,11001,09-18,1,1,1.1,2,2,7,3,1,0,1,25,13.5,2.25,1.286,1.3333333333333333,1,starter
20241512,16108,7002,5002,09-25,1,1,3.0,2,2,15,4,0,1,2,52,6.0,1.67,0.785,3.0,1,starter
20250350,16108,7002,6002,06-11,1,1,5.0,1,1,20,4,1,2,2,65,1.8,1.2,0.744,5.0,1,starter
20250625,16108,7002,6002,08-20,1,1,2.1,4,4,15,6,0,2,4,45,15.43,3.43,1.148,2.333333333333333,1,starter
20240217,16122,10001,7002,05-12,1,1,3.0,2,0,14,2,0,2,5,62,0.0,1.33,0.453,3.0,1,starter
20240268,16122,10001,12001,05-24,1,1,4.2,4,4,20,4,2,3,1,76,7.71,1.5,0.997,4.666666666666667,1,starter
20240307,16122,10001,9002,06-02,1,1,2.0,2,2,11,3,1,3,1,55,9.0,3.0,1.295,2.0,1,starter
20241491,16122,10001,9002,09-19,1,1,3.1,3,3,15,3,0,2,3,72,8.1,1.5,0.564,3.333333333333333,1,starter
20241517,16122,10001,12001,09-27,1,1,3.1,5,5,23,9,1,3,2,74,13.5,3.6,1.302,3.333333333333333,1,starter
20250119,16122,10001,12001,04-18,1,1,2.2,2,2,16,5,0,2,4,55,6.75,2.63,1.115,2.6666666666666665,1,starter
20240402,16123,10001,11001,06-25,1,1,5.0,0,0,19,1,0,2,2,78,0.0,0.6,0.274,5.0,1,starter
20240470,16123,10001,11001,07-13,1,1,4.2,6,6,23,8,0,2,2,71,11.57,2.14,0.911,4.666666666666667,1,starter
20240516,16123,10001,6002,07-25,1,1,7.0,0,0,25,2,0,3,4,96,0.0,0.71,0.291,7.0,1,starter
20240547,16123,10001,11001,08-01,1,1,4.0,9,8,25,10,1,3,1,93,18.0,3.25,1.352,4.0,1,starter
20240572,16123,10001,9002,08-07,1,1,7.0,4,4,28,7,0,1,2,98,5.14,1.14,0.671,7.0,1,starter
20240597,16123,10001,2002,08-13,1,1,7.0,1,1,28,6,0,1,4,97,1.29,1.0,0.528,7.0,1,starter
20240624,16123,10001,3001,08-18,1,1,6.0,4,4,28,9,1,0,5,90,6.0,1.5,0.876,6.0,1,starter
20240647,16123,10001,5002,08-24,1,1,3.1,6,6,22,10,1,2,2,83,16.2,3.6,1.486,3.333333333333333,1,starter
20241423,16123,10001,3001,08-30,1,1,5.1,4,4,27,4,1,7,4,92,6.75,2.06,0.894,5.333333333333333,1,starter
20241445,16123,10001,2002,09-06,1,1,6.0,6,4,27,8,2,1,2,91,6.0,1.5,1.013,6.0,1,starter
20241480,16123,10001,6002,09-16,1,1,6.0,1,1,25,4,0,3,2,91,1.5,1.17,0.462,6.0,1,starter
20241527,16123,10001,5002,09-26,1,1,7.0,3,3,28,7,0,1,4,99,3.86,1.14,0.733,7.0,1,starter
20250015,16123,10001,2002,03-25,1,1,5.0,8,7,27,9,5,2,3,93,12.6,2.2,1.466,5.0,1,starter
20250037,16123,10001,9002,03-30,1,1,6.0,2,2,23,3,1,2,3,89,3.0,0.83,0.503,6.0,1,starter
20250065,16123,10001,11001,04-05,1,1,3.1,5,5,19,7,1,2,5,78,13.5,2.7,1.239,3.333333333333333,1,starter
20250090,16123,10001,7002,04-11,1,1,5.0,5,4,24,8,0,1,2,89,7.2,1.8,0.81,5.0,1,starter
20250113,16123,10001,3001,04-17,1,1,4.0,4,1,20,6,0,1,1,90,2.25,1.75,0.771,4.0,1,starter
20250140,16123,10001,6002,04-23,1,1,4.1,3,1,22,5,0,3,2,89,2.08,1.85,0.798,4.333333333333333,1,starter
20250164,16123,10001,3001,04-29,1,1,6.0,3,3,29,10,0,3,2,98,4.5,2.17,0.904,6.0,1,starter
20250194,16123,10001,2002,05-05,1,1,3.0,6,6,19,6,0,4,4,77,18.0,3.33,0.993,3.0,1,starter
20250220,16123,10001,7002,05-11,1,1,5.0,5,4,25,5,1,3,4,99,7.2,1.6,0.741,5.0,1,starter
20250269,16123,10001,12001,05-23,1,1,5.2,5,5,27,8,0,3,1,108,7.94,1.94,0.865,5.666666666666667,1,starter
20250295,16123,10001,2002,05-29,1,1,6.0,3,1,24,6,0,2,5,103,1.5,1.33,0.651,6.0,1,starter
20250318,16123,10001,3001,06-04,1,1,4.0,3,3,21,6,0,3,0,95,6.75,2.25,0.867,4.0,1,starter
20250344,16123,10001,11001,06-10,1,1,5.0,0,0,22,5,0,2,5,89,0.0,1.4,0.68,5.0,1,starter
20250375,16123,10001,9002,06-17,1,1,5.0,3,3,24,6,0,4,1,91,5.4,2.0,0.717,5.0,1,starter
20250405,16123,10001,2002,06-24,1,1,4.0,5,5,24,7,2,5,6,98,11.25,3.0,1.184,4.0,1,starter
20250523,16123,10001,11001,07-27,1,1,6.0,7,1,27,6,3,1,3,75,1.5,1.17,0.949,6.0,1,starter
20250550,16123,10001,3001,08-02,1,1,5.0,1,1,17,2,0,0,4,72,1.8,0.4,0.236,5.0,1,starter
20250575,16123,10001,6002,08-08,1,1,5.0,7,7,24,7,3,2,1,97,12.6,1.8,1.291,5.0,1,starter
20240072,16125,10001,9002,04-09,1,1,4.0,4,4,19,4,1,2,0,68,9.0,1.5,0.992,4.0,1,starter
20240097,16125,10001,3001,04-14,1,1,4.0,2,2,18,3,0,4,4,77,4.5,1.75,0.603,4.0,1,starter
20250145,16127,10001,6002,04-24,1,1,3.0,4,4,15,5,1,0,2,50,12.0,1.67,1.114,3.0,1,starter
20250243,16127,10001,11001,05-17,1,1,5.0,1,1,20,4,0,2,4,90,1.8,1.2,0.585,5.0,1,starter
20250265,16127,10001,1001,05-22,1,1,5.0,0,0,18,1,0,2,3,80,0.0,0.6,0.23,5.0,1,starter
20250290,16127,10001,2002,05-28,1,1,4.1,4,4,22,7,2,0,1,84,8.31,1.62,1.164,4.333333333333333,1,starter
20250313,16127,10001,3001,06-03,1,1,5.0,4,3,24,7,1,3,2,93,5.4,2.0,1.036,5.0,1,starter
20250354,16127,10001,11001,06-12,1,1,3.0,4,4,18,6,1,2,2,70,12.0,2.67,1.167,3.0,1,starter
20250537,16127,10001,9002,07-31,1,1,4.0,2,2,18,4,0,3,3,71,4.5,1.75,0.746,4.0,1,starter
20250642,16127,10001,1001,08-24,1,1,3.0,6,6,18,7,1,2,1,59,18.0,3.0,1.367,3.0,1,starter
20240015,16138,10001,11001,03-26,1,1,3.1,5,4,21,6,1,3,6,86,10.8,2.7,1.212,3.333333333333333,1,starter
20240037,16138,10001,5002,03-31,1,1,7.0,0,0,23,4,0,0,7,85,0.0,0.57,0.348,7.0,1,starter
20240062,16138,10001,7002,04-06,1,1,6.0,3,3,23,4,2,2,3,84,4.5,1.0,0.785,6.0,1,starter
20240087,16138,10001,3001,04-12,1,1,6.0,0,0,19,1,0,0,10,77,0.0,0.17,0.106,6.0,1,starter
20240112,16138,10001,12001,04-18,1,1,5.0,3,3,26,9,0,2,4,90,5.4,2.2,0.881,5.0,1,starter
20240137,16138,10001,2002,04-24,1,1,6.0,3,3,23,5,0,0,7,84,4.5,0.83,0.608,6.0,1,starter
20240164,16138,10001,3001,04-30,1,1,6.2,3,3,29,8,0,0,5,96,4.05,1.2,0.715,6.666666666666667,1,starter
20240212,16138,10001,7002,05-11,1,1,6.0,0,0,24,3,0,2,3,103,0.0,0.83,0.39,6.0,1,starter
20240237,16138,10001,9002,05-17,1,1,4.2,4,4,25,7,0,4,6,98,7.71,2.36,0.944,4.666666666666667,1,starter
20240262,16138,10001,11001,05-23,1,1,6.1,2,2,24,3,2,2,4,90,2.84,0.79,0.679,6.333333333333333,1,starter
20240289,16138,10001,1001,05-29,1,1,5.0,4,4,22,6,3,1,4,71,7.2,1.4,1.08,5.0,1,starter
20240311,16138,10001,5002,06-04,1,1,6.0,1,0,22,3,0,1,5,106,0.0,0.67,0.372,6.0,1,starter
20240337,16138,10001,1001,06-09,1,1,5.1,4,4,24,5,0,3,9,91,6.75,1.5,0.675,5.333333333333333,1,starter
20240362,16138,10001,6002,06-15,1,1,6.0,1,1,26,6,0,3,5,96,1.5,1.5,0.724,6.0,1,starter
20240387,16138,10001,3001,06-21,1,1,6.0,0,0,22,2,0,2,6,97,0.0,0.67,0.282,6.0,1,starter
20240412,16138,10001,11001,06-27,1,1,6.0,7,3,30,10,2,0,10,104,4.5,1.67,0.974,6.0,1,starter
20240437,16138,10001,5002,07-03,1,1,6.0,0,0,23,4,0,2,8,91,0.0,1.0,0.499,6.0,1,starter
20240452,16138,10001,7002,07-10,1,1,6.0,2,2,22,5,0,1,5,94,3.0,1.0,0.559,6.0,1,starter
20240482,16138,10001,12001,07-17,1,1,4.1,5,4,22,7,1,1,6,100,8.31,1.85,0.983,4.333333333333333,1,starter
20240506,16138,10001,6002,07-23,1,1,5.2,5,5,27,9,1,3,3,100,7.94,2.12,0.984,5.666666666666667,1,starter
20240532,16138,10001,2002,07-28,1,1,7.0,0,0,25,5,0,1,5,96,0.0,0.86,0.532,7.0,1,starter
20240556,16138,10001,6002,08-03,1,1,6.0,1,1,27,7,1,0,6,101,1.5,1.17,0.813,6.0,1,starter
20240584,16138,10001,7002,08-09,1,1,6.0,4,3,28,6,2,2,8,102,4.5,1.33,0.786,6.0,1,starter
20240607,16138,10001,2002,08-15,1,1,5.0,5,5,23,8,2,0,7,100,9.0,1.6,1.058,5.0,1,starter
20240632,16138,10001,12001,08-21,1,1,6.0,2,2,23,5,1,2,9,95,3.0,1.17,0.78,6.0,1,starter
20240657,16138,10001,1001,08-27,1,1,6.0,1,1,24,5,0,0,5,97,1.5,0.83,0.511,6.0,1,starter
20241439,16138,10001,11001,09-04,1,1,4.0,8,8,25,8,2,4,4,95,18.0,3.0,1.402,4.0,1,starter
20241458,16138,10001,6002,09-10,1,1,7.0,0,0,25,3,0,1,8,107,0.0,0.57,0.285,7.0,1,starter
20241477,16138,10001,2002,09-15,1,1,5.0,3,3,25,10,1,0,5,99,5.4,2.0,0.92,5.0,1,starter
20241509,16138,10001,7002,09-24,1,1,6.0,2,2,26,7,1,2,5,97,3.0,1.5,0.804,6.0,1,starter
20250004,16138,12001,7002,03-22,1,1,6.0,1,1,22,2,0,2,7,94,1.5,0.67,0.282,6.0,1,starter
20250029,16138,12001,3001,03-28,1,1,7.0,0,0,25,2,0,0,8,91,0.0,0.29,0.16,7.0,1,starter
20250053,16138,12001,5002,04-03,1,1,6.0,3,1,28,6,1,3,4,104,1.5,1.5,0.721,6.0,1,starter
20250079,16138,12001,11001,04-09,1,1,3.0,1,1,15,3,0,3,4,66,3.0,2.0,0.817,3.0,1,starter
20250119,16138,12001,10001,04-18,1,1,4.2,3,0,22,6,0,1,8,86,0.0,1.5,0.651,4.666666666666667,1,starter
20250166,16138,12001,6002,04-30,1,1,6.0,3,2,24,5,1,2,3,87,3.0,1.17,0.701,6.0,1,starter
20250198,16138,12001,11001,05-06,1,1,4.1,3,3,22,7,1,2,3,92,6.23,2.08,1.009,4.333333333333333,1,starter
20250223,16138,12001,1001,05-13,1,1,5.0,4,2,26,6,1,2,7,95,3.6,1.6,0.804,5.0,1,starter
20250246,16138,12001,5002,05-18,1,1,6.0,5,5,25,6,2,1,9,89,7.5,1.17,0.863,6.0,1,starter
20250274,16138,12001,10001,05-24,1,1,6.0,4,4,26,8,1,1,7,101,6.0,1.5,0.804,6.0,1,starter
20250299,16138,12001,2002,05-30,1,1,7.0,0,0,26,4,0,1,9,106,0.0,0.71,0.392,7.0,1,starter
20250325,16138,12001,7002,06-05,1,1,7.0,0,0,24,2,0,2,8,95,0.0,0.57,0.269,7.0,1,starter
20250347,16138,12001,3001,06-11,1,1,6.0,1,1,27,6,0,3,5,101,1.5,1.5,0.65,6.0,1,starter
20250374,16138,12001,2002,06-17,1,1,5.0,6,6,24,7,0,1,7,91,10.8,1.6,0.83,5.0,1,starter
20250404,16138,12001,5002,06-24,1,1,6.0,0,0,27,7,0,2,4,99,0.0,1.5,0.703,6.0,1,starter
20250433,16138,12001,10001,07-01,1,1,5.0,7,7,26,11,1,0,5,107,12.6,2.2,0.961,5.0,1,starter
20250457,16138,12001,6002,07-06,1,1,6.0,3,3,25,6,1,0,6,97,4.5,1.0,0.727,6.0,1,starter
20250489,16138,12001,7002,07-19,1,1,3.0,5,5,18,9,0,2,0,60,15.0,3.67,1.299,3.0,1,starter
20250514,16138,12001,1001,07-25,1,1,6.0,1,0,27,4,0,3,6,106,0.0,1.17,0.47,6.0,1,starter
20250536,16138,12001,5002,07-31,1,1,2.1,7,7,15,8,1,1,2,51,27.0,3.86,1.59,2.333333333333333,1,starter
20250554,16138,12001,11001,08-03,1,1,7.0,1,1,25,3,1,1,4,99,1.29,0.57,0.41,7.0,1,starter
20250578,16138,12001,1001,08-09,1,1,8.0,1,1,27,4,1,0,9,104,1.13,0.5,0.423,8.0,1,starter
20250610,16138,12001,10001,08-16,1,1,5.0,4,4,23,6,1,2,7,92,7.2,1.6,0.824,5.0,1,starter
20250631,16138,12001,6002,08-22,1,1,5.2,8,8,30,11,1,2,5,103,12.71,2.29,0.969,5.666666666666667,1,starter
20250658,16138,12001,3001,08-28,1,1,6.0,1,0,25,4,0,2,7,101,0.0,1.0,0.482,6.0,1,starter
20250863,16138,12001,3001,09-03,1,1,6.0,2,2,25,6,0,1,8,105,3.0,1.17,0.572,6.0,1,starter
20250890,16138,12001,5002,09-11,1,1,4.0,4,3,20,8,0,1,1,69,6.75,2.25,1.006,4.0,1,starter
20250907,16138,12001,5002,09-16,1,1,3.0,2,2,12,3,1,0,1,36,6.0,1.0,0.833,3.0,1,starter
20250929,16138,12001,1001,09-21,1,1,6.0,1,1,23,6,0,1,6,91,1.5,1.17,0.622,6.0,1,starter
20250956,16138,12001,11001,09-30,1,1,3.2,3,2,18,5,2,1,2,64,4.91,1.64,1.086,3.6666666666666665,1,starter
20240012,16141,9002,7002,03-26,1,1,5.0,4,4,22,4,0,3,2,89,7.2,1.4,0.529,5.0,1,starter
20240039,16141,9002,1001,03-31,1,1,6.0,3,3,22,5,1,0,5,98,4.5,0.83,0.751,6.0,1,starter
20240065,16141,9002,11001,04-06,1,1,3.0,14,13,27,12,0,4,4,98,39.0,5.33,1.404,3.0,1,starter
20240088,16141,9002,12001,04-12,1,1,1.0,4,4,9,4,1,2,2,41,36.0,6.0,1.667,1.0,1,starter
20240113,16141,9002,2002,04-18,1,1,5.0,1,1,20,3,0,1,3,81,1.8,0.8,0.411,5.0,1,starter
20240140,16141,9002,3001,04-24,1,1,2.2,7,7,16,9,0,0,2,50,23.63,3.38,1.63,2.6666666666666665,1,starter
20240208,16146,9002,2002,05-10,1,1,3.0,0,0,13,3,0,1,6,46,0.0,1.33,0.558,3.0,1,starter
20240237,16146,9002,10001,05-17,1,1,3.0,1,1,13,4,0,0,4,58,3.0,1.33,0.616,3.0,1,starter
20240267,16146,9002,7002,05-24,1,1,4.0,6,6,21,8,2,1,9,84,13.5,2.25,1.129,4.0,1,starter
20240292,16146,9002,5002,05-30,1,1,6.0,2,2,23,3,0,3,7,97,3.0,1.0,0.536,6.0,1,starter
20240317,16146,9002,1001,06-05,1,1,6.0,2,1,24,4,0,1,10,101,1.5,0.83,0.568,6.0,1,starter
20240342,16146,9002,2002,06-11,1,1,3.0,4,4,19,9,0,2,3,82,12.0,3.67,1.226,3.0,1,starter
20240374,16146,9002,1001,06-18,1,1,6.0,2,2,26,5,2,3,6,101,3.0,1.33,0.786,6.0,1,starter
20240398,16146,9002,11001,06-23,1,1,4.2,4,4,22,4,2,3,8,94,7.71,1.5,0.897,4.666666666666667,1,starter
20240421,16146,9002,6002,06-29,1,1,5.0,0,0,20,7,0,0,4,88,0.0,1.4,0.768,5.0,1,starter
20240458,16146,9002,3001,07-11,1,1,6.2,2,0,24,2,0,2,10,101,0.0,0.6,0.258,6.666666666666667,1,starter
20240492,16146,9002,10001,07-19,1,1,6.0,3,3,22,2,1,2,11,90,4.5,0.67,0.432,6.0,1,starter
20240523,16146,9002,6002,07-26,1,1,6.1,1,1,24,5,1,1,11,102,1.42,0.95,0.641,6.333333333333333,1,starter
20240548,16146,9002,3001,08-01,1,1,6.1,1,1,25,3,0,3,10,98,1.42,0.95,0.422,6.333333333333333,1,starter
20240572,16146,9002,10001,08-07,1,1,5.1,0,0,23,5,0,3,4,98,0.0,1.5,0.654,5.333333333333333,1,starter
20240600,16146,9002,11001,08-13,1,1,5.2,0,0,27,5,0,4,8,101,0.0,1.59,0.597,5.666666666666667,1,starter
20240626,16146,9002,5002,08-20,1,1,5.0,2,2,21,4,0,5,4,93,3.6,1.8,0.85,5.0,1,starter
20240653,16146,9002,12001,08-25,1,1,5.1,3,3,23,3,0,4,12,101,5.06,1.31,0.515,5.333333333333333,1,starter
20241426,16146,9002,11001,08-31,1,1,4.1,7,6,22,4,1,2,6,77,12.46,1.38,0.753,4.333333333333333,1,starter
20241452,16146,9002,3001,09-07,1,1,6.0,0,0,23,4,0,2,5,98,0.0,1.0,0.499,6.0,1,starter
20241472,16146,9002,1001,09-14,1,1,4.0,8,8,22,5,1,4,3,76,18.0,2.25,0.926,4.0,1,starter
20241491,16146,9002,10001,09-19,1,1,6.0,1,1,23,3,0,1,5,73,1.5,0.67,0.367,6.0,1,starter
20241528,16146,9002,5002,09-24,1,1,2.0,6,5,16,5,1,4,1,66,22.5,4.5,1.313,2.0,1,starter
20241535,16146,9002,10001,09-30,1,1,5.0,0,0,17,1,0,2,8,83,0.0,0.6,0.243,5.0,1,starter
20250002,16146,9002,6002,03-22,1,1,3.2,4,4,19,4,0,4,4,88,9.82,2.18,0.888,3.6666666666666665,1,starter
20250027,16146,9002,10001,03-28,1,1,5.0,5,3,25,6,1,3,6,97,5.4,1.8,0.884,5.0,1,starter
20250078,16146,9002,1001,04-09,1,1,7.0,1,1,27,6,1,0,13,87,1.29,0.86,0.555,7.0,1,starter
20250102,16146,9002,7002,04-15,1,1,5.0,1,1,21,3,0,1,9,88,1.8,0.8,0.396,5.0,1,starter
20250127,16146,9002,5002,04-20,1,1,6.2,3,3,26,4,1,1,8,112,4.05,0.75,0.523,6.666666666666667,1,starter
20250152,16146,9002,10001,04-26,1,1,6.1,0,0,23,2,0,1,14,98,0.0,0.47,0.269,6.333333333333333,1,starter
20250176,16146,9002,5002,05-02,1,1,5.0,1,0,22,5,0,2,6,96,0.0,1.4,0.568,5.0,1,starter
20250212,16146,9002,2002,05-10,1,1,5.2,2,1,21,2,0,2,7,96,1.59,0.71,0.366,5.666666666666667,1,starter
20250232,16146,9002,11001,05-15,1,1,6.0,0,0,22,2,0,1,10,94,0.0,0.5,0.282,6.0,1,starter
20250256,16146,9002,6002,05-21,1,1,6.0,0,0,23,5,0,2,8,95,0.0,1.17,0.637,6.0,1,starter
20250282,16146,9002,11001,05-27,1,1,7.0,0,0,26,5,0,0,8,89,0.0,0.71,0.423,7.0,1,starter
20250308,16146,9002,3001,06-01,1,1,6.0,3,3,24,4,1,3,5,101,4.5,1.17,0.673,6.0,1,starter
20250333,16146,9002,12001,06-07,1,1,5.2,3,3,25,7,0,1,10,87,4.76,1.41,0.681,5.666666666666667,1,starter
20250367,16146,9002,3001,06-15,1,1,7.0,0,0,26,5,0,1,11,96,0.0,0.86,0.511,7.0,1,starter
20250397,16146,9002,2002,06-22,1,1,6.0,1,0,28,5,0,4,9,108,0.0,1.5,0.529,6.0,1,starter
20250422,16146,9002,7002,06-28,1,1,5.2,4,3,23,3,1,2,9,85,4.76,0.88,0.561,5.666666666666667,1,starter
20250448,16146,9002,11001,07-04,1,1,6.0,0,0,23,3,0,1,6,86,0.0,0.67,0.377,6.0,1,starter
20250472,16146,9002,12001,07-10,1,1,5.0,2,2,18,2,0,2,7,87,3.6,0.8,0.347,5.0,1,starter
20250487,16146,9002,6002,07-19,1,1,5.0,4,4,21,5,3,1,10,80,7.2,1.2,0.986,5.0,1,starter
20250515,16146,9002,7002,07-25,1,1,5.0,4,2,25,9,0,0,6,92,3.6,1.8,0.792,5.0,1,starter
20250537,16146,9002,10001,07-31,1,1,6.0,2,2,24,4,1,2,10,100,3.0,1.0,0.659,6.0,1,starter
20250562,16146,9002,1001,08-06,1,1,6.0,2,2,25,4,1,3,6,94,3.0,1.17,0.644,6.0,1,starter
20250587,16146,9002,10001,08-12,1,1,5.2,0,0,23,4,0,2,9,100,0.0,1.06,0.473,5.666666666666667,1,starter
20250628,16146,9002,12001,08-21,1,1,6.0,0,0,25,4,0,3,7,94,0.0,1.17,0.462,6.0,1,starter
20250652,16146,9002,2002,08-27,1,1,6.0,0,0,21,2,0,1,8,94,0.0,0.5,0.243,6.0,1,starter
20250860,16146,9002,10001,09-02,1,1,5.0,1,1,20,3,0,2,8,96,1.8,1.0,0.472,5.0,1,starter
20250889,16146,9002,11001,09-10,1,1,6.0,3,2,22,4,1,0,11,89,3.0,0.67,0.546,6.0,1,starter
20250910,16146,9002,11001,09-16,1,1,6.0,2,2,24,2,1,2,8,85,3.0,0.67,0.555,6.0,1,starter
20250980,16146,9002,6002,09-22,1,1,4.1,4,3,20,6,1,1,7,88,6.23,1.62,0.824,4.333333333333333,1,starter
20250969,16146,9002,3001,09-29,1,1,6.0,1,1,22,1,0,3,5,90,1.5,0.67,0.235,6.0,1,starter
20240302,16148,9002,10001,06-01,1,1,5.0,0,0,21,3,0,4,6,92,0.0,1.4,0.509,5.0,1,starter
20240330,16148,9002,3001,06-07,1,1,1.1,8,7,13,7,0,3,1,49,47.25,7.5,1.669,1.3333333333333333,1,starter
20240352,16148,9002,2002,06-13,1,1,5.0,1,1,20,3,0,2,5,91,1.8,1.0,0.472,5.0,1,starter
20240388,16148,9002,11001,06-21,1,1,6.1,2,2,27,7,2,0,10,106,2.84,1.11,0.834,6.333333333333333,1,starter
20240413,16148,9002,12001,06-27,1,1,5.1,5,3,25,9,1,0,5,88,5.06,1.69,0.875,5.333333333333333,1,starter
20240466,16148,6002,1001,07-13,1,1,3.2,4,2,20,3,0,6,3,83,4.91,2.45,0.664,3.6666666666666665,1,starter
20240491,16148,6002,5002,07-19,1,1,3.0,5,5,17,4,1,3,1,75,15.0,2.33,1.009,3.0,1,starter
20240516,16148,6002,10001,07-25,1,1,4.2,2,2,20,3,0,5,2,82,3.86,1.71,0.635,4.666666666666667,1,starter
20240545,16148,6002,2002,07-31,1,1,5.0,3,3,25,6,0,4,3,98,5.4,2.0,0.75,5.0,1,starter
20240576,16148,6002,5002,08-08,1,1,6.0,6,6,26,4,1,3,5,98,9.0,1.17,0.704,6.0,1,starter
20240613,16148,6002,12001,08-16,1,1,8.0,0,0,29,4,0,0,3,102,0.0,0.5,0.315,8.0,1,starter
20240641,16148,6002,7002,08-23,1,1,4.0,5,5,21,6,1,3,2,89,11.25,2.25,0.958,4.0,1,starter
20240318,16150,7002,12001,06-05,1,1,4.0,2,2,16,4,1,1,4,64,4.5,1.25,0.948,4.0,1,starter
